                     objid  nvote  spiral  elliptical  uncertain          ra       dec  petror90_r   expAB_r          u          g          r          i        u-g
11692  1237662236394455153     59       0           1          0  189.030577  9.055364    15.57841  0.778235  19.526080  17.462930  16.238580  15.760900   2.063150
11693  1237662236394520690     32       1           0          0  189.298437  9.034966    10.27837  0.659256  17.050370  15.787960  15.186840  14.818630   1.262410
11694  1237662236930932811     57       1           0          0  188.096052  9.467053    10.94390  0.426314  17.636840  16.207590  15.498070  15.084210   1.429250
11695  1237662236931457164     29       0           1          0  189.325196  9.535810    12.18308  0.572151  17.158670  15.608900  14.949930  14.590370   1.549770
11696  1237662236931522682     34       0           1          0  189.541150  9.497351    13.83614  0.941887  17.701650  16.008630  15.258840  14.887470   1.693020
11697  1237662236931522731     37       0           1          0  189.593295  9.528324    10.58942  0.858867  17.078040  15.269200  14.476030  14.088520   1.808840
11698  1237662236931588282     31       0           1          0  189.672894  9.475769    11.95785  0.622739  20.129140  18.198150  16.732980  16.194230   1.930990
11699  1237662237467345072     32       0           1          0  187.085856  9.907100    10.06468  0.888576  19.451620  17.568650  16.386070  15.922050   1.882970
11700  1237662237467476046     45       1           0          0  187.343781  9.888099    14.04002  0.821946  17.716760  16.444960  16.068610  15.908210   1.271800
11701  1237662237467738349     26       0           0          1  188.036152  9.915707    10.56379  0.808381  18.858930  17.788660  17.411010  17.179280   1.070270
11702  1237662237467803838     32       1           0          0  188.164902  9.795268    11.44501  0.199999  18.763620  17.719740  17.296160  17.073200   1.043880
11703  1237662237467934817     28       0           0          1  188.490025  9.916012    10.25268  0.680756  18.345620  16.528850  15.665550  15.268700   1.816770
11704  1237662237468000446     39       0           0          1  188.596412  9.832897    11.45232  0.735017  20.250210  18.591130  17.198890  16.695680   1.659080
11705  1237662237468459141     19       0           0          1  189.714173  9.820165    19.30376  0.594588  18.742670  16.496040  15.882040  15.668590   2.246630
11706  1237662237468590167     29       0           0          1  189.936643  9.931103    12.62949  0.942227  20.054530  18.240350  17.376760  16.963650   1.814180
11707  1237671930133348564     38       0           0          1  159.529708  8.188841    10.32045  0.682100  17.850220  15.921370  15.021810  14.626580   1.928850
11708  1237671930133414085     26       0           0          1  159.686642  8.107352    10.95354  0.999776  18.388150  16.746290  15.951480  15.564020   1.641860
11709  1237671930133479594     27       0           0          1  159.738154  8.096419    10.73991  0.689063  20.320900  18.223920  17.048910  16.575630   2.096980
11710  1237671930133545038     27       0           0          1  159.929281  8.211027    10.80382  0.523915  17.969760  16.174860  15.321160  14.905890   1.794900
11711  1237671931206697110     29       1           0          0  158.530579  8.959235    13.41105  0.371374  18.064630  16.248230  15.348240  14.852780   1.816400
11712  1237671931744026742     26       0           0          1  159.509960  9.345208    10.62164  0.925083  18.221340  16.980130  16.527120  16.287240   1.241210
11713  1237671931744223396     31       0           1          0  160.032350  9.463423    11.30687  0.663690  20.446220  18.146990  16.850030  16.359100   2.299230
11714  1237671931744223419     30       0           0          1  160.051977  9.486030    10.99492  0.916915  21.498850  18.813650  17.344050  16.805720   2.685200
11715  1237671931744288926     30       1           0          0  160.167108  9.413659    10.86994  0.383796  18.374640  17.233330  16.872920  16.679360   1.141310
11716  1237671932280766518     25       1           0          0  159.167147  9.652503    11.04967  0.277131  18.224130  17.075500  16.744790  16.474030   1.148630
11717  1237671932280766567     61       1           0          0  159.226365  9.668534    21.68198  0.207359  17.818770  16.197860  15.442670  15.011900   1.620910
11718  1237671932280832111     28       1           0          0  159.340813  9.770607    15.30842  0.289861  17.075200  15.669500  15.031410  14.664480   1.405700
11719  1237671932280897685     49       1           0          0  159.527284  9.805571    13.12957  0.792084  17.405800  16.195670  15.686330  15.427210   1.210130
11720  1237674462028824604     31       0           0          1  145.250435  6.936117    15.26905  0.637760  15.989080  14.348120  13.593050  13.186100   1.640960
11721  1237674462029021207     32       1           0          0  145.631103  7.099057    18.02663  0.958828  15.828400  14.749180  14.222930  13.944920   1.079220
11722  1237671260660695302     53       1           0          0  130.983767  9.923166    10.72365  0.506117  17.534240  16.031190  15.341650  14.972690   1.503050
11723  1237671260660891772     38       1           0          0  131.475774  9.972196    14.18005  0.941629  17.810330  15.820420  15.077380  14.657610   1.989910
11724  1237671260660891776     32       1           0          0  131.490268  9.989486    31.04897  0.235506  20.142320  18.437120  17.543270  17.107280   1.705200
11725  1237671261194486144     18       0           0          1  123.918627  8.564964    12.35645  0.554961  18.577530  16.777320  15.982810  15.554730   1.800210
11726  1237671261195075953     30       0           1          0  125.264099  8.926599    15.64147  0.778991  18.186040  16.345910  15.440890  15.039880   1.840130
11727  1237671261195337920     51       0           0          1  125.866578  9.091795    12.78644  0.469896  19.473420  17.287900  16.062040  15.561260   2.185520
11728  1237671261195469347     23       0           0          1  126.215556  9.224944    20.70987  0.854369  17.972070  16.867340  16.324820  16.062990   1.104730
11729  1237671261195600307     33       1           0          0  126.414436  9.231834    10.09175  0.573675  17.787870  16.304700  15.631580  15.244900   1.483170
11730  1237671261196189813     29       0           0          1  127.792544  9.605240    13.53710  0.670233  16.324710  14.794880  14.105940  13.745500   1.529830
11731  1237671261196255574     39       0           1          0  127.861784  9.674816    11.64015  0.830634  18.396000  16.449990  15.481100  15.004280   1.946010
11732  1237671261196386538     31       0           0          1  128.157392  9.781277    17.74741  0.333723  18.373740  16.486360  15.662210  15.191580   1.887380
11733  1237671261196517776     57       1           0          0  128.556596  9.701991    10.20319  0.233710  18.703700  16.670680  15.725930  15.228180   2.033020
11734  1237671261196583056     23       0           0          1  128.712310  9.716408    14.55719  0.524310  17.777920  15.872090  14.984600  14.568020   1.905830
11735  1237671261196910966     32       0           1          0  129.423896  9.931868    10.34343  0.739523  20.383080  18.697170  17.526350  17.081540   1.685910
11736  1237671261731356726     54       1           0          0  123.819902  9.003489    10.22458  0.573994  17.061960  15.487310  14.782930  14.415930   1.574650
11737  1237671261731881394     31       0           1          0  125.026833  9.227545    14.45342  0.878614  17.723010  15.719880  14.787270  14.358530   2.003130
11738  1237671261732471055     49       0           1          0  126.338145  9.716650    14.34858  0.826410  17.038280  15.194690  14.357750  13.959340   1.843590
11739  1237671262268424201     34       0           0          1  124.170912  9.392360    19.37043  0.711837  21.807740  17.524240  16.067320  15.444810   4.283500
11740  1237662269141680308     29       0           0          1  213.978355  7.764559    10.51484  0.655630  18.769490  17.478340  17.041450  16.765050   1.291150
11741  1237662269143711971     28       0           1          0  218.583735  7.318008    11.43712  0.889500  19.139840  17.299930  16.297290  15.869820   1.839910
11742  1237662269144039739     30       0           1          0  219.307258  7.349443    11.50964  0.916246  19.179270  17.412530  16.452390  16.037720   1.766740
11743  1237662269145350186     27       1           0          0  222.328689  7.120851    11.81537  0.633680  17.346940  16.448690  15.793740  15.361430   0.898250
11744  1237662269145940294     69       1           0          0  223.702249  7.098330    12.47925  0.526875  17.808690  16.475020  15.851930  15.521570   1.333670
11745  1237662269146398774     27       0           0          1  224.745780  7.008292    11.05539  0.225349  18.336320  16.689280  16.296310  16.051960   1.647040
11746  1237674460953641409     33       1           0          0  142.816425  4.625935    11.73871  0.345670  18.571640  17.257970  16.707330  16.469220   1.313670
11747  1237674461489725466     28       0           1          0  141.035605  4.012831    16.85471  0.775023  17.832640  15.831690  14.894010  14.469400   2.000950
11748  1237674461489725615     30       0           0          1  141.035566  3.934866    12.87037  0.471742  17.511310  15.882630  15.119950  14.712030   1.628680
11749  1237674461489791209     30       1           0          0  141.181134  4.108678    13.82985  0.788245  17.955720  16.333790  15.523660  15.143770   1.621930
11750  1237674461489987950     58       1           0          0  141.610862  4.187980    10.00297  0.275042  18.727660  17.137060  16.513960  16.144240   1.590600
11751  1237674462026203513     26       0           1          0  140.125391  3.863917    11.04570  0.631673  21.764760  18.639420  17.216910  16.706800   3.125340
11752  1237674462026268832     40       0           0          1  140.211062  3.980104    10.43362  0.335652  19.487830  17.345690  16.323240  15.827550   2.142140
11753  1237674462026334419     62       1           0          0  140.358708  3.918953    11.08695  0.259231  18.060940  16.863700  16.348740  16.093440   1.197240
11754  1237674462026399957     54       1           0          0  140.589599  4.061274    15.16764  0.742715  16.166370  15.124220  14.664040  14.466950   1.042150
11755  1237674462026793151     32       1           0          0  141.292485  4.465058    12.77523  0.606806  17.621090  16.127010  15.468960  15.111580   1.494080
11756  1237658425165283423     25       1           0          0  161.918208  8.065081    10.57277  0.588665  17.399270  16.069850  15.530640  15.192680   1.329420
11757  1237658491734327420     34       0           0          1  161.187659  8.461269    11.13149  0.361555  19.120880  17.241430  16.211810  15.721800   1.879450
11758  1237658491734393011     60       1           0          0  161.349487  8.415817    10.23841  0.223028  19.126560  17.465810  16.677680  16.235620   1.660750
11759  1237658492271198406     29       0           0          1  161.152402  8.761842    16.30741  0.465307  17.089000  16.026950  15.782000  15.629540   1.062050
11760  1237658492271394965     59       1           0          0  161.662011  8.896278    11.42200  0.775186  17.169420  15.572900  14.869990  14.523290   1.596520
11761  1237658492271460382     47       0           1          0  161.754066  8.955555    11.12525  0.675417  22.028220  19.035280  17.680920  17.195270   2.992940
11762  1237658492808200348     40       0           1          0  161.474797  9.308116    10.44682  0.927349  19.609560  17.581920  16.338990  15.806590   2.027640
11763  1237658492808200443     26       0           0          1  161.396388  9.276507    11.42521  0.605753  18.846200  17.812810  17.478800  17.249120   1.033390
11764  1237658493345071231     20       1           0          0  161.464257  9.722619    12.68066  0.648296  16.725230  15.430470  14.863080  14.555020   1.294760
11765  1237671930134135032     41       1           0          0  161.387455  8.156177    12.71261  0.559105  17.936500  16.367490  15.553780  15.127990   1.569010
11766  1237671930670874869     33       0           0          1  160.993531  8.519922    10.49722  0.894312  18.591660  17.068610  16.383860  16.016500   1.523050
11767  1237671930670940309     26       0           0          1  161.141686  8.737478    10.40749  0.961457  17.962700  16.087580  15.235330  14.846470   1.875120
11768  1237671930671202376     61       0           0          1  161.658071  8.723524    14.81962  0.807068  18.207230  17.033740  16.679770  16.479280   1.173490
11769  1237671931207614829     46       0           0          1  160.577009  8.986941    15.81020  0.551376  18.120190  16.789630  16.342430  16.188160   1.330560
11770  1237671931744747690     46       0           0          1  161.238599  9.495423    10.42697  0.582334  19.065730  17.340380  16.397140  15.971190   1.725350
11771  1237671931744747841     41       0           1          0  161.261729  9.455664    10.26058  0.692746  18.633050  16.943760  16.003870  15.612300   1.689290
11772  1237671932281553063     27       1           0          0  161.047383  9.808406    10.08854  0.520424  18.030170  16.872440  16.481520  16.230340   1.157730
11773  1237658492809379989     20       1           0          0  164.189951  9.540252    12.07373  0.325959  18.241190  16.978900  16.563070  16.354420   1.262290
11774  1237658492809380100     31       0           0          1  164.170688  9.418631    12.29416  0.932282  18.418640  17.220590  16.779470  16.595290   1.198050
11775  1237658492809445563     37       0           1          0  164.368218  9.537929    19.95451  0.780767  17.040470  15.191580  14.399190  14.048270   1.848890
11776  1237658493345660935     23       0           0          1  162.698143  9.827746    16.14899  0.221497  18.546660  15.718360  14.889730  14.544940   2.828300
11777  1237658493345726597     28       1           0          0  162.954364  9.741956    10.96282  0.907783  17.973120  16.722520  16.122790  15.821510   1.250600
11778  1237658493345792131     30       0           1          0  163.004288  9.746726    12.70411  0.928028  19.517210  17.574470  16.660880  16.266870   1.942740
11779  1237658493346054240     30       1           0          0  163.615732  9.949867    13.55734  0.753212  16.493840  15.299030  14.839490  14.570390   1.194810
11780  1237658493346054348     25       1           0          0  163.735780  9.876583    12.64937  0.536940  17.812030  16.586830  16.160960  15.915740   1.225200
11781  1237658493346250798     27       1           0          0  164.137537  9.933935    20.35527  0.716782  16.477830  14.705430  13.968140  13.595410   1.772400
11782  1237658493346316385     32       1           0          0  164.245019  9.819693    15.47133  0.169895  18.848010  17.077100  16.118200  15.608460   1.770910
11783  1237668675622469674     28       0           0          1  185.737417  4.936873    12.09818  0.830186  21.167280  18.742570  17.464810  16.936490   2.424710
11784  1237668675622600943     24       0           0          1  185.987495  4.812453    10.46169  0.351585  18.906980  17.924420  17.611670  17.449660   0.982560
11785  1237668675622994088     28       0           0          1  186.907212  4.800526    11.29696  0.763321  18.921330  17.090060  16.100640  15.706910   1.831270
11786  1237671930134659383     30       0           0          1  162.568439  8.214718    10.33102  0.680247  19.361310  18.296890  17.825390  17.592770   1.064420
11787  1237671930134790189     58       0           1          0  162.859667  8.298679    24.04002  0.472706  15.547450  13.716330  12.899290  12.484990   1.831120
11788  1237671930134790345     61       1           0          0  162.792458  8.383746    12.96221  0.797571  17.413190  16.051120  15.504420  15.182510   1.362070
11789  1237671930134921434     28       0           0          1  163.057276  8.355218    10.81721  0.593732  18.285640  17.088890  16.654180  16.433280   1.196750
11790  1237671930135511187     46       1           0          0  164.479664  8.504516    15.47621  0.712328  17.181340  15.992660  15.597890  15.376910   1.188680
11791  1237671930671464538     59       1           0          0  162.317386  8.812739    14.33328  0.970661  17.759390  16.439390  15.813840  15.472070   1.320000
11792  1237671930671595543     34       0           0          1  162.627252  8.759620    11.42923  0.874698  16.913640  15.067450  14.269920  13.880570   1.846190
11793  1237671930671595664     31       1           0          0  162.589220  8.746969    14.44244  0.309331  17.222010  15.663300  14.879780  14.473830   1.558710
11794  1237671930671661067     58       0           1          0  162.734681  8.758670    12.01071  0.856182  17.043760  15.193630  14.440440  14.072500   1.850130
11795  1237671930671661199     71       1           0          0  162.760688  8.659949    11.25772  0.234949  18.719220  17.240830  16.375790  15.886530   1.478390
11796  1237671930671661233     28       0           1          0  162.789323  8.725612    15.82975  0.627661  18.138510  16.201630  15.307600  14.915150   1.936880
11797  1237671930671661261     59       0           0          1  162.798045  8.772825    11.53039  0.434549  18.073550  16.839750  16.365320  16.051730   1.233800
11798  1237671930671726696     31       1           0          0  162.991177  8.856134    13.26741  0.405362  17.722110  15.759530  14.827210  14.390990   1.962580
11799  1237671930671726875     27       0           0          1  163.004682  8.783358    13.12610  0.735753  17.345750  15.340830  14.505200  14.098400   2.004920
11800  1237671930671792204     59       0           1          0  163.037675  8.668580    10.30031  0.813803  17.893040  16.161420  15.404060  15.030890   1.731620
11801  1237671930671792228     28       0           0          1  163.042050  8.701228    12.35494  0.509002  17.124980  15.552190  14.866300  14.533290   1.572790
11802  1237671930671792358     47       0           1          0  163.131135  8.750170    14.32191  0.818930  17.450220  15.549510  14.694430  14.284670   1.900710
11803  1237671930672119885     38       0           0          1  163.882906  8.847004    17.50774  0.664166  16.810650  14.966620  14.121230  13.712670   1.844030
11804  1237671930672250981     37       1           0          0  164.110001  8.830407    10.77893  0.350833  17.824990  16.662820  16.250920  15.961300   1.162170
11805  1237671930672316635     34       1           0          0  164.347951  8.826895    10.39727  0.816238  18.123460  16.448150  15.664310  15.266950   1.675310
11806  1237671930672316678     54       1           0          0  164.356386  8.941319    10.24430  0.233793  18.921850  17.420710  16.748520  16.333350   1.501140
11807  1237671931208532268     30       1           0          0  162.739724  9.265183    13.28025  0.757126  17.128000  15.339750  14.504920  14.093040   1.788250
11808  1237671931208532338     65       0           1          0  162.792800  9.065857    10.28583  0.725355  20.130570  18.126190  16.724280  16.209050   2.004380
11809  1237671931208663315     70       0           0          1  163.074226  9.090318    11.80711  0.647437  18.822500  17.614610  17.055180  16.827310   1.207890
11810  1237671931208859833     26       1           0          0  163.573752  9.308631    17.59203  0.206694  18.549060  16.527040  15.602320  15.077990   2.022020
11811  1237671931208925380     25       0           0          1  163.698520  9.121912    14.10291  0.567331  18.752290  16.823330  15.589120  15.126190   1.928960
11812  1237671931208925417     31       0           0          1  163.706982  9.185010    15.05717  0.615293  19.601140  17.643430  16.701230  16.280190   1.957710
11813  1237671931209252942     18       1           0          0  164.392235  9.176976    13.56532  0.703254  17.684950  16.527370  16.100400  15.874450   1.157580
11814  1237671931745271965     26       0           1          0  162.492266  9.521759    13.18395  0.552869  18.376200  16.488990  15.548150  15.126180   1.887210
11815  1237671931745468452     62       1           0          0  162.937034  9.640985    10.73054  0.220657  18.194030  16.929230  16.459760  16.121440   1.264800
11816  1237671931745796281     56       0           0          1  163.706609  9.664820    10.84401  0.810656  18.547270  17.509250  17.261500  17.142800   1.038020
11817  1237671931745927249     63       1           0          0  164.017070  9.739423    15.55370  0.231263  17.680460  16.367600  15.838940  15.531660   1.312860
11818  1237671931745927298     62       1           0          0  163.896582  9.655747    10.28005  0.223869  19.567060  17.600650  16.617220  16.076620   1.966410
11819  1237671931745927330     23       1           0          0  163.920290  9.682237    13.55526  0.708904  17.888850  16.736600  16.316430  16.055620   1.152250
11820  1237671931745927367     23       1           0          0  163.948880  9.724457    14.45635  0.342233  17.774730  15.901900  15.008250  14.550510   1.872830
11821  1237671931745992749     30       0           0          1  164.064481  9.754434    22.19899  0.805056  16.185450  14.271840  13.436980  13.054490   1.913610
11822  1237671931745992902     28       1           0          0  164.099382  9.756466    11.30254  0.657875  17.701760  16.590110  16.153650  15.865410   1.111650
11823  1237671931746058262     32       0           1          0  164.183639  9.758924    17.42801  0.822795  15.912450  14.027890  13.235000  12.831360   1.884560
11824  1237671931746058576     55       0           0          1  164.277414  9.603094    11.09842  0.657340  18.604670  17.382630  16.977310  16.747540   1.222040
11825  1237648705671528524     51       0           1          0  230.670648  0.903571    14.87351  0.764744  18.635590  16.481860  15.444370  14.935550   2.153730
11826  1237648705672446274     37       1           0          0  232.722701  0.994218    10.42705  0.358849  16.864900  15.644950  15.051270  14.729500   1.219950
11827  1237648722329207135     69       1           0          0  236.461369  0.797615    13.65488  0.570562  17.219980  15.828730  15.145920  14.784050   1.391250
11828  1237651735778230552     62       0           0          1  228.595973  1.192418    15.92807  0.637125  20.217470  18.318610  17.353450  16.863390   1.898860
11829  1237651735778296015     31       1           0          0  228.737557  1.187907    23.77301  0.273588  17.934700  16.092210  15.171980  14.661210   1.842490
11830  1237651735778492645     59       1           0          0  229.176668  1.262150    12.54278  0.824886  17.074050  15.842430  15.330560  15.032220   1.231620
11831  1237651735778623503     32       0           0          1  229.424287  1.361198    10.55359  0.681861  16.461240  15.308010  14.826420  14.543360   1.153230
11832  1237651735779541331     13       0           0          1  231.588641  1.177563    11.79929  0.871791  19.291590  17.452910  16.453330  16.032750   1.838680
11833  1237651735779606749     23       0           0          1  231.663189  1.108911    10.49286  0.650049  18.029830  16.494340  15.751330  15.378290   1.535490
11834  1237651735779606951     54       1           0          0  231.796107  1.129377    11.27356  0.569888  19.230600  17.192770  16.268430  15.829250   2.037830
11835  1237651735780786516     26       1           0          0  234.471318  1.163504    10.16761  0.711578  18.059730  16.324600  15.544170  15.158990   1.735130
11836  1237651736315101395     33       1           0          0  228.669243  1.803214    12.01199  0.812827  17.676530  15.897420  15.093390  14.739190   1.779110
11837  1237651736315232357     31       1           0          0  228.883991  1.774736    13.90720  0.780362  17.461120  16.172440  15.672260  15.437480   1.288680
11838  1237655742410326297     35       1           0          0  229.682646  4.293090    14.81608  0.866631  17.100280  15.830180  15.323110  15.049570   1.270100
11839  1237655742410391778     25       1           0          0  229.725687  4.110006    17.74286  0.553830  16.892680  15.377800  14.691820  14.318080   1.514880
11840  1237655742410391829     57       0           0          1  229.771084  4.259394    10.16176  0.786201  18.291410  16.524490  15.735630  15.365000   1.766920
11841  1237655742410457445     54       0           1          0  230.003642  4.201876    10.79833  0.790618  18.883870  17.021650  16.059340  15.640750   1.862220
11842  1237655742410522847     63       1           0          0  230.031364  4.073720    10.62991  0.267252  18.300820  16.687380  15.876600  15.422050   1.613440
11843  1237655742410915973     30       1           0          0  230.915362  4.110710    10.06094  0.675949  19.771670  17.890240  16.972140  16.583120   1.881430
11844  1237655742410916033     32       1           0          0  230.948350  4.067752    11.48211  0.421309  17.812960  16.772000  16.399290  16.166540   1.040960
11845  1237655742411112750     46       0           1          0  231.442466  4.026310    11.70207  0.907152  18.179520  16.353980  15.566830  15.188900   1.825540
11846  1237655742411178267     23       1           0          0  231.600535  3.980166    10.89394  0.581012  18.039980  16.859290  16.241140  15.852060   1.180690
11847  1237655742411243710     31       0           1          0  231.776399  4.089391    13.94971  0.811662  18.387010  16.495900  15.580070  15.174880   1.891110
11848  1237655742411309318     25       1           0          0  231.841347  4.009870    18.05714  0.837994  17.408270  15.975100  15.403520  15.093130   1.433170
11849  1237655742411374708     22       0           0          1  232.024497  3.912095    15.03633  0.545899  16.805760  15.490900  14.863890  14.524220   1.314860
11850  1237655742411702782     65       1           0          0  232.798580  3.826086    10.25952  0.826347  18.763040  17.341920  17.085190  16.926510   1.421120
11851  1237655742411964825     27       1           0          0  233.341124  3.937300    10.97610  0.191480  19.384430  17.992050  17.150130  16.695300   1.392380
11852  1237655742412292395     25       0           0          1  234.181456  3.815663    11.54733  0.336480  17.493660  15.627710  14.745290  14.272980   1.865950
11853  1237655742412488972     65       1           0          0  234.541738  3.623792    12.28502  0.458106  17.983590  16.386170  15.637650  15.225730   1.597420
11854  1237655742412620178     29       1           0          0  234.821749  3.660957    14.12891  0.221525  18.238610  17.130800  16.786230  16.610910   1.107810
11855  1237655742412751169     67       0           0          1  235.156787  3.761322    10.48573  0.887070  19.494010  17.592860  16.578300  16.165740   1.901150
11856  1237655742412751241     37       0           1          0  235.207039  3.585801    10.43279  0.820620  19.068520  17.151960  16.250700  15.844780   1.916560
11857  1237655742412751282     59       0           0          1  235.227423  3.568829    13.59705  0.667920  18.490810  16.506730  15.477760  14.963910   1.984080
11858  1237655742415176098     57       0           1          0  240.734165  3.006420    10.36167  0.806639  20.478240  18.168290  16.802970  16.319440   2.309950
11859  1237655742948966610     56       0           1          0  233.642107  4.136602    17.37039  0.767301  17.482460  15.669020  14.865120  14.495660   1.813440
11860  1237655742951719816     58       1           0          0  240.022786  3.578142    10.32345  0.153528  19.585710  17.998350  17.302310  16.875400   1.587360
11861  1237662266461257736     24       0           0          1  222.728981  4.948902    10.63690  0.793717  16.442430  15.299380  14.786190  14.514810   1.143050
11862  1237662266461454642     30       0           0          1  223.287769  4.851069    19.64416  0.107046  17.682740  16.603760  16.368190  16.141850   1.078980
11863  1237662266461585585     61       0           1          0  223.554723  4.841553    21.17093  0.680270  16.377400  14.572490  13.724250  13.350760   1.804910
11864  1237662266463354931     39       0           0          1  227.530240  4.532890    11.91235  0.570740  18.579860  16.754380  15.877570  15.448320   1.825480
11865  1237662266463355104     27       0           1          0  227.567375  4.530355    15.27464  0.684171  17.604760  15.764080  14.997630  14.606850   1.840680
11866  1237662266463420732     29       0           1          0  227.763583  4.570882    10.15504  0.880971  18.230270  16.518850  15.696440  15.285880   1.711420
11867  1237662266463420756     27       0           1          0  227.773465  4.501978    10.41539  0.671344  17.822280  16.045190  15.164270  14.720120   1.777090
11868  1237662266463617118     23       0           1          0  228.220701  4.514004    10.73469  0.721775  16.504780  14.617320  13.756980  13.354060   1.887460
11869  1237662266463617269     33       0           0          1  228.128110  4.527511    10.65812  0.858618  18.808890  17.117850  16.353050  15.981730   1.691040
11870  1237662266463682621     29       0           0          1  228.293419  4.482069    12.65068  0.925093  16.704960  14.908670  14.133750  13.756160   1.796290
11871  1237662266463682657     27       1           0          0  228.298779  4.450454    14.48945  0.838434  17.391350  16.045270  15.377190  15.030800   1.346080
11872  1237662266463682686     31       0           1          0  228.327434  4.477474    23.87925  0.724764  16.575180  14.752120  13.934220  13.561920   1.823060
11873  1237662266463879302     52       0           1          0  228.822930  4.396969    12.11187  0.631921  18.366310  16.391790  15.384600  14.973490   1.974520
11874  1237662266463879481     51       1           0          0  228.717501  4.389299    11.83232  0.822982  17.698340  16.302980  15.708720  15.393180   1.395360
11875  1237662266464075926     53       1           0          0  229.283583  4.467408    11.89025  0.310433  18.225530  16.539910  15.769930  15.355200   1.685620
11876  1237662266464272798     58       0           0          1  229.670565  4.418170    11.04617  0.817507  18.134460  16.223180  15.391370  15.004730   1.911280
11877  1237662266464337952     64       0           1          0  229.764607  4.333662    32.53955  0.622063  16.137800  14.147330  13.227800  12.865320   1.990470
11878  1237662266464403692     46       0           1          0  229.890539  4.337988    18.38342  0.575856  17.910820  15.877690  14.871230  14.432410   2.033130
11879  1237662266464665744     40       1           0          0  230.595578  4.371861    10.20899  0.719148  17.301290  16.100920  15.668860  15.355590   1.200370
11880  1237662266464731426     32       0           1          0  230.761137  4.364349    10.47028  0.777606  20.074320  17.825740  16.603000  16.122800   2.248580
11881  1237662266464731472     22       0           0          1  230.775392  4.222745    10.78969  0.726323  19.724400  17.570390  16.536740  16.048440   2.154010
11882  1237662266464796885     54       0           1          0  230.817511  4.249135    15.42195  0.808037  18.887540  16.813190  15.648520  15.200670   2.074350
11883  1237662266464796946     35       0           1          0  230.850259  4.297659    12.44546  0.825066  18.840590  16.870730  15.698160  15.242200   1.969860
11884  1237662266464928273     27       0           0          1  231.111333  4.171470    14.24067  0.967346  18.261930  16.958610  16.510640  16.259150   1.303320
11885  1237662266467025322     51       1           0          0  235.893394  3.746096    15.25193  0.227469  17.673170  16.583220  16.189330  15.998900   1.089950
11886  1237662266467156684     32       1           0          0  236.227656  3.778055    10.94309  0.522689  19.194950  17.640980  17.194680  17.010830   1.553970
11887  1237662266467352706     30       0           1          0  236.684619  3.698878    11.10455  0.879615  18.976950  16.939150  15.964160  15.538810   2.037800
11888  1237662266468007982     26       1           0          0  238.149654  3.633050    14.14372  0.772624  17.937630  16.078090  15.196920  14.741870   1.859540
11889  1237662266468336039     30       0           1          0  238.885160  3.449441    10.62024  0.685953  21.283080  18.414630  17.041220  16.515720   2.868450
11890  1237662263791059297     34       1           0          0  240.408000  5.797797    10.63489  0.665910  17.944590  16.771960  16.303740  16.032510   1.172630
11891  1237662263791059336     25       0           1          0  240.433210  5.846829    10.15097  0.958525  19.037460  17.211770  16.275600  15.826020   1.825690
11892  1237662263791321224     30       0           1          0  241.096594  5.620436    26.45325  0.584816  17.010040  15.001990  14.106150  13.710850   2.008050
11893  1237662263791452560     50       0           0          1  241.393112  5.702878    12.18325  0.633028  17.843560  15.945520  15.098350  14.740720   1.898040
11894  1237662263791649269     61       1           0          0  241.814454  5.596663    10.91326  0.624914  18.003880  16.647240  16.115350  15.831490   1.356640
11895  1237662267002847475     43       1           0          0  233.653440  4.464262    10.69782  0.129315  19.041120  17.922250  17.558590  17.379160   1.118870
11896  1237662267002913001     28       1           0          0  233.708284  4.447777    11.81398  0.180972  18.709750  16.942430  16.023850  15.532230   1.767320
11897  1237662267003175120     41       0           1          0  234.401219  4.282744    10.92402  0.915837  17.261220  15.424020  14.604600  14.219030   1.837200
11898  1237662267003502811     62       1           0          0  235.056910  4.224187    13.13097  0.765789  17.051200  15.509980  14.751970  14.358000   1.541220
11899  1237662267003568420     30       0           1          0  235.254123  4.297728    13.26700  0.808635  17.270220  15.306620  14.448130  14.029560   1.963600
11900  1237662267003699626     22       1           0          0  235.576141  4.350172    13.80586  0.533126  18.523020  16.539720  15.583070  15.161380   1.983300
11901  1237662267003895829     69       0           0          1  235.923144  4.252648    15.04226  0.824003  19.108540  17.321480  16.616800  16.282460   1.787060
11902  1237662267003895955     31       0           0          1  235.946884  4.239671    12.96518  0.517067  18.023950  16.271490  15.473580  15.058920   1.752460
11903  1237662267005599948     54       0           0          1  239.928740  3.741725    42.94663  0.050000  25.126960  26.434380  14.616380  22.547560  -1.307420
11904  1237662267005599961     26       0           0          1  239.913642  3.723226    40.14527  0.050000  25.827830  23.705530  14.236690  24.085390   2.122300
11905  1237662267005665369     31       0           0          1  240.013433  3.845545    87.30658  0.050000  22.211740  26.957380  14.013670  26.256670  -4.745640
11906  1237662267539128450     60       0           1          0  232.313452  5.060016    12.65223  0.734621  16.683060  14.764240  13.946830  13.578560   1.918820
11907  1237662267539128563     35       1           0          0  232.239970  5.041706    12.26913  0.325352  18.657900  17.140360  16.450890  16.062900   1.517540
11908  1237662267539128718     30       1           0          0  232.357425  5.085136    30.27029  0.358936  16.499450  14.746070  13.958270  13.585100   1.753380
